Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2019-10-31,39343176,39343181,Distance Learning and Telemedicine Program,-4814359.89,-4814359.89,-11284815.16,559904247.97,559904247.97,555089888.08,6e,93,93,6635,D,P,4,2.1.4.4,2020,1,2019,4,10,31
2019-10-31,39343151,39343194,Department of Education:,null,null,null,null,null,null,6e,102,102,6720,S,C,2,2.4,2020,1,2019,4,10,31
2019-10-31,39343195,39343196,College Housing and Academic Facilities Loans,-60569.43,-60569.43,-60569.43,2900822.15,2900822.15,2840252.72,6e,104,104,6735,D,P,4,2.4.1.1,2020,1,2019,4,10,31
2019-10-31,39342997,39343033,Department of Commerce:,null,null,null,null,null,null,6e,17,17,5420,S,C,2,1.2,2020,1,2019,4,10,31
2019-10-31,39343061,39343067,Housing Programs:,null,null,null,null,null,null,6e,36,36,5760,S,B,3,1.7.3,2020,1,2019,4,10,31
2019-10-31,39342997,39343075,Department of the Interior:,null,null,null,null,null,null,6e,42,42,5860,S,C,2,1.8,2020,1,2019,4,10,31
2019-10-31,39343151,39343152,Department of Agriculture:,null,null,null,null,null,null,6e,74,74,6300,S,C,2,2.1,2020,1,2019,4,10,31
2019-10-31,39343176,39343179,Rural Electrification and Telecommunications Fund,61987355.55,61987355.55,-60191771.46,48283814068.74,48283814068.74,48345801424.29,6e,91,91,6633,D,P,4,2.1.4.2,2020,1,2019,4,10,31
2019-10-31,39343194,39343195,Office of Postsecondary Education:,null,null,null,null,null,null,6e,103,103,6730,S,B,3,2.4.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343206,Department of Health and Human Services:,null,null,null,null,null,null,6e,113,113,6773,S,C,2,2.6,2020,1,2019,4,10,31
2019-10-31,39343206,39343211,Consumer Operated and Oriented Plan,null,null,null,126411000.06,126411000.06,126411000.06,6e,114,114,6777,D,P,3,2.6.1,2020,1,2019,4,10,31
2019-10-31,39343213,39343214,Disaster Assistance Loan Fund,-3771222.39,-3771222.39,96069.06,34340330.53,34340330.53,30569108.14,6e,117,117,6793,D,P,3,2.7.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343215,Department of Housing and Urban Development:,null,null,null,null,null,null,6e,118,118,6800,S,C,2,2.8,2020,1,2019,4,10,31
2019-10-31,39343221,39343222,Emergency Homeowners' Relief Fund,-81297.95,-81297.95,-83943.06,-827283.63,-827283.63,-908581.58,6e,120,120,6830,D,P,4,2.8.1.1,2020,1,2019,4,10,31
2019-10-31,39343221,39343223,FHA-Mutual Mortgage Insurance Loans,null,null,null,8694.77,8694.77,8694.77,6e,121,121,6840,D,P,4,2.8.1.2,2020,1,2019,4,10,31
2019-10-31,39343221,39343224,FHA-General and Special Risk Fund,159879392.45,159879392.45,25329620.76,2076782356.31,2076782356.31,2236661748.76,6e,122,122,6860,D,P,4,2.8.1.3,2020,1,2019,4,10,31
2019-10-31,39343221,39343226,Green Retrofit Program for Multifamily Housing Fund,-500272.50,-500272.50,null,7746600.16,7746600.16,7246327.66,6e,123,123,6870,D,P,4,2.8.1.4,2020,1,2019,4,10,31
2019-10-31,39343151,39343229,Department of the Interior:,null,null,null,null,null,null,6e,124,124,6880,S,C,2,2.9,2020,1,2019,4,10,31
2019-10-31,39343229,39343230,Bureau of Reclamation,null,null,null,30223206.33,30223206.33,30223206.33,6e,125,125,6920,D,B,3,2.9.1,2020,1,2019,4,10,31
2019-10-31,39343229,39343231,Bureau of Indian Affairs and Bureau of Indian Education,-1715.86,-1715.86,-7537.31,2089564.38,2089564.38,2087848.52,6e,126,126,6940,D,B,3,2.9.2,2020,1,2019,4,10,31
2019-10-31,39343229,39343232,Assistance to American Samoa Loan Fund,null,null,null,8047668.44,8047668.44,8047668.44,6e,127,127,6945,D,P,3,2.9.3,2020,1,2019,4,10,31
2019-10-31,39343151,39343233,Department of State:,null,null,null,null,null,null,6e,128,128,6960,S,C,2,2.10,2020,1,2019,4,10,31
2019-10-31,39343233,39343234,Administration of Foreign Affairs:,null,null,null,null,null,null,6e,129,129,6980,S,B,3,2.10.1,2020,1,2019,4,10,31
2019-10-31,39343246,39343248,Railroad Rehabilitation and Improvement Loan Fund,-1032453.91,-1032453.91,-1402883.45,1070244278.34,1070244278.34,1069211824.43,6e,136,136,7140,D,P,4,2.11.2.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343253,Department of the Treasury:,null,null,null,null,null,null,6e,137,137,7180,S,C,2,2.12,2020,1,2019,4,10,31
2019-10-31,39343253,39343254,Departmental Offices:,null,null,null,null,null,null,6e,138,138,7200,S,B,3,2.12.1,2020,1,2019,4,10,31
2019-10-31,39343254,39343256,Community Development Financial Institutions Fund,3041389.95,3041389.95,27897879.60,1109559609.98,1109559609.98,1112600999.93,6e,139,139,7220,D,P,4,2.12.1.1,2020,1,2019,4,10,31
2019-10-31,39343254,39343257,GSE Mortgage-Backed Securities Purchase Program,null,null,null,4613368199.00,4613368199.00,4613368199.00,6e,140,140,7225,D,P,4,2.12.1.2,2020,1,2019,4,10,31
2019-10-31,39343254,39343259,Temporary Credit and Liquidity Program,-198418135.64,-198418135.64,-49666583.02,3644422697.06,3644422697.06,3446004561.42,6e,141,141,7233,D,P,4,2.12.1.3,2020,1,2019,4,10,31
2019-10-31,39343254,39343261,Troubled Asset Relief Program,-329956.25,-329956.25,-12261101.67,-43300460.69,-43300460.69,-43630416.94,6e,142,142,7235,D,P,4,2.12.1.4,2020,1,2019,4,10,31
2019-10-31,39343254,39343263,Small Business Lending Program,-1836579.30,-1836579.30,-4045932.39,52726805.72,52726805.72,50890226.42,6e,143,143,7237,D,P,4,2.12.1.5,2020,1,2019,4,10,31
2019-10-31,39343253,39343264,Bureau of the Fiscal Service,null,null,null,-494052.35,-494052.35,-494052.35,6e,144,144,7238,D,B,3,2.12.2,2020,1,2019,4,10,31
2019-10-31,39343151,39343265,Department of Veterans Affairs:,null,null,null,null,null,null,6e,145,145,7260,S,C,2,2.13,2020,1,2019,4,10,31
2019-10-31,39343265,39343266,Veterans Benefits Administration:,null,null,null,null,null,null,6e,146,146,7280,S,P,3,2.13.1,2020,1,2019,4,10,31
2019-10-31,39343266,39343267,Veterans Housing Benefit Program Fund,4856234.40,4856234.40,-4429538.01,388707496.94,388707496.94,393563731.34,6e,147,147,7300,D,P,4,2.13.1.1,2020,1,2019,4,10,31
2019-10-31,39343266,39343269,Native American Veteran Housing Fund,148436.71,148436.71,62323.12,68108402.44,68108402.44,68256839.15,6e,148,148,7360,D,P,4,2.13.1.2,2020,1,2019,4,10,31
2019-10-31,39343266,39343270,Transitional Housing Loans,-24281.54,-24281.54,-24287.66,-178195.40,-178195.40,-202476.94,6e,149,149,7370,D,P,4,2.13.1.3,2020,1,2019,4,10,31
2019-10-31,39343266,39343271,Vocational Rehabilitation Loan Fund,-24116.37,-24116.37,-41228.49,425848.26,425848.26,401731.89,6e,150,150,7380,D,P,4,2.13.1.4,2020,1,2019,4,10,31
2019-10-31,39343151,39343272,Environmental Protection Agency:,null,null,null,null,null,null,6e,151,151,7400,S,C,2,2.14,2020,1,2019,4,10,31
2019-10-31,39343272,39343274,Water Infrastructure Finance and Innovation Loan Program,163508000.00,163508000.00,null,264472.42,264472.42,163772472.42,6e,152,152,14413,D,P,3,2.14.1,2020,1,2019,4,10,31
2019-10-31,39343277,39343278,International Security Assistance:,null,null,null,null,null,null,6e,154,154,7432,S,B,3,2.15.1,2020,1,2019,4,10,31
2019-10-31,39343278,39343279,Foreign Military Loan Program,null,null,21479254.65,2432104762.53,2432104762.53,2432104762.53,6e,155,155,7433,D,P,4,2.15.1.1,2020,1,2019,4,10,31
2019-10-31,null,39343151,Direct Loan Financing Activity:,null,null,null,null,null,null,6e,73,73,6120,S,FI,1,2,2020,1,2019,4,10,31
2019-10-31,39343206,39343212,Consumer Operated and Oriented Plan Program Contingency Fund,null,null,null,54893181.73,54893181.73,54893181.73,6e,115,115,6779,D,P,3,2.6.2,2020,1,2019,4,10,31
2019-10-31,39343215,39343221,Housing Programs:,null,null,null,null,null,null,6e,119,119,6820,S,B,3,2.8.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343277,International Assistance Programs:,null,null,null,null,null,null,6e,153,153,7431,S,C,2,2.15,2020,1,2019,4,10,31
2019-10-31,39343278,39343280,Military Debt Reduction,null,null,null,36083869.05,36083869.05,36083869.05,6e,156,156,7434,D,P,4,2.15.1.2,2020,1,2019,4,10,31
2019-10-31,39343277,39343281,Agency for International Development:,null,null,null,null,null,null,6e,157,157,7435,S,B,3,2.15.2,2020,1,2019,4,10,31
2019-10-31,39343281,39343282,International Debt Reduction,null,null,-18566609.37,-146317474.99,-146317474.99,-146317474.99,6e,158,158,7436,D,P,4,2.15.2.1,2020,1,2019,4,10,31
2019-10-31,39343277,39343290,Overseas Private Investment Corporation,54707188.52,54707188.52,-10158606.62,2860052594.84,2860052594.84,2914759783.36,6e,159,159,7438,D,B,3,2.15.3,2020,1,2019,4,10,31
2019-10-31,39343277,39343291,International Monetary Programs,null,null,null,-277745475.23,-277745475.23,-277745475.23,6e,160,160,7439,D,B,3,2.15.4,2020,1,2019,4,10,31
2019-10-31,39343151,39343292,Small Business Administration:,null,null,null,null,null,null,6e,161,161,7440,S,C,2,2.16,2020,1,2019,4,10,31
2019-10-31,39343292,39343293,Business Loan Fund,572902.89,572902.89,-10850.89,172478496.10,172478496.10,173051398.99,6e,162,162,7460,D,P,3,2.16.1,2020,1,2019,4,10,31
2019-10-31,39343296,39343298,Export-Import Bank of the United States,-117383875.00,-117383875.00,-125559063.40,13831278695.94,13831278695.94,13713894820.94,6e,165,165,7540,D,A,3,2.17.1,2020,1,2019,4,10,31
2019-10-31,39343296,39343299,Federal Communications Commission:,null,null,null,null,null,null,6e,166,166,7560,S,A,3,2.17.2,2020,1,2019,4,10,31
2019-10-31,39343299,39343300,Spectrum Auction Loan Fund,null,null,-347.74,-23115.83,-23115.83,-23115.83,6e,167,167,7580,D,P,4,2.17.2.1,2020,1,2019,4,10,31
2019-10-31,39343195,39343197,Historically Black College and University Capital Financing Fund,7391097.63,7391097.63,-3252698.92,1319875491.87,1319875491.87,1327266589.50,6e,105,105,6737,D,P,4,2.4.1.2,2020,1,2019,4,10,31
2019-10-31,39343194,39343198,Office of Student Financial Assistance:,null,null,null,null,null,null,6e,106,106,6740,S,P,3,2.4.2,2020,1,2019,4,10,31
2019-10-31,39343198,39343199,Federal Direct Student Loans,157966647.71,157966647.71,4112511754.15,1177207176322.89,1177207176322.89,1177365142970.60,6e,107,107,6760,D,P,4,2.4.2.1,2020,1,2019,4,10,31
2019-10-31,39343198,39343201,Teach Grant Loans,-4840339.72,-4840339.72,1479512.86,615608367.05,615608367.05,610768027.33,6e,108,108,6765,D,P,4,2.4.2.2,2020,1,2019,4,10,31
2019-10-31,39343198,39343202,Temporary Student Loan Purchase Authority,-529018670.58,-529018670.58,-590872266.42,58858277247.60,58858277247.60,58329258577.02,6e,109,109,6767,D,P,4,2.4.2.3,2020,1,2019,4,10,31
2019-10-31,39343151,39343203,Department of Energy:,null,null,null,null,null,null,6e,110,110,6768,S,C,2,2.5,2020,1,2019,4,10,31
2019-10-31,39343203,39343204,Advanced Technology Vehicles Manufacturing Loans,null,null,null,1547668682.89,1547668682.89,1547668682.89,6e,111,111,6769,D,P,3,2.5.1,2020,1,2019,4,10,31
2019-10-31,39343203,39343205,Title 17 Innovative Technology Loans,-38797500.01,-38797500.01,-36110428.86,12736893479.25,12736893479.25,12698095979.24,6e,112,112,6771,D,P,3,2.5.2,2020,1,2019,4,10,31
2019-10-31,39343151,39343213,Department of Homeland Security:,null,null,null,null,null,null,6e,116,116,6790,S,C,2,2.7,2020,1,2019,4,10,31
2019-10-31,39343151,39343304,"Net Activity, Direct Loan Financing",-221210304.94,-221210304.94,3415699390.51,1414936272792.03,1414936272792.03,1414715062487.09,6e,168,168,7640,T,FI,2,2.18,2020,1,2019,4,10,31
2019-10-31,39343292,39343295,Disaster Loan Fund,-57115612.09,-57115612.09,98368497.74,8252261700.16,8252261700.16,8195146088.07,6e,163,163,7480,D,P,3,2.16.2,2020,1,2019,4,10,31
2019-10-31,null,39342997,Guaranteed Loan Financing Activity:,null,null,null,null,null,null,6e,1,1,5000,S,FI,1,1,2020,1,2019,4,10,31
2019-10-31,39342997,39342998,Department of Agriculture:,null,null,null,null,null,null,6e,2,2,5200,S,C,2,1.1,2020,1,2019,4,10,31
2019-10-31,39342998,39342999,Farm Service Agency:,null,null,null,null,null,null,6e,3,3,5220,S,B,3,1.1.1,2020,1,2019,4,10,31
2019-10-31,39342999,39343000,Commodity Credit Corporation Export Fund,-1121468.31,-1121468.31,-1171370.26,182673991.01,182673991.01,181552522.70,6e,4,4,5240,D,P,4,1.1.1.1,2020,1,2019,4,10,31
2019-10-31,39342999,39343001,Agricultural Credit Insurance Fund,770108.50,770108.50,-672090.13,-207096553.67,-207096553.67,-206326445.17,6e,5,5,5260,D,P,4,1.1.1.2,2020,1,2019,4,10,31
2019-10-31,39342998,39343006,Natural Resources Conservation Service:,null,null,null,null,null,null,6e,6,6,5280,S,B,3,1.1.2,2020,1,2019,4,10,31
2019-10-31,39343006,39343007,Agricultural Resource Conservation Demonstration Program,null,null,null,-329.31,-329.31,-329.31,6e,7,7,5300,D,P,4,1.1.2.1,2020,1,2019,4,10,31
2019-10-31,39342998,39343008,Rural Housing Service:,null,null,null,null,null,null,6e,8,8,5320,S,B,3,1.1.3,2020,1,2019,4,10,31
2019-10-31,39343008,39343009,Rural Community Facility Loans,-23277.71,-23277.71,-94648.63,-42309043.70,-42309043.70,-42332321.41,6e,9,9,5340,D,P,4,1.1.3.1,2020,1,2019,4,10,31
2019-10-31,39343008,39343011,Rural Housing Insurance Fund,-253103.85,-253103.85,4773522.02,850520315.07,850520315.07,850267211.22,6e,10,10,5360,D,P,4,1.1.3.2,2020,1,2019,4,10,31
2019-10-31,39343123,39343136,Overseas Private Investment Corporation,-5940440.50,-5940440.50,11332722.42,255251254.14,255251254.14,249310813.64,6e,67,67,6030,D,B,3,1.12.2,2020,1,2019,4,10,31
2019-10-31,39342997,39343138,Small Business Administration:,null,null,null,null,null,null,6e,68,68,6035,S,C,2,1.13,2020,1,2019,4,10,31
2019-10-31,39343138,39343139,Business Loan Fund,-61204873.93,-61204873.93,-14346866.71,-1661510326.71,-1661510326.71,-1722715200.64,6e,69,69,6040,D,P,3,1.13.1,2020,1,2019,4,10,31
2019-10-31,39342997,39343142,Independent Agencies:,null,null,null,null,null,null,6e,70,70,6060,S,C,2,1.14,2020,1,2019,4,10,31
2019-10-31,39343142,39343144,Export-Import Bank of the United States,6543752.78,6543752.78,-4565936.57,-568392089.06,-568392089.06,-561848336.28,6e,71,71,6080,D,A,3,1.14.1,2020,1,2019,4,10,31
2019-10-31,39342997,39343150,"Net Activity, Guaranteed Loan Financing",-20914274.81,-20914274.81,750391289.22,32488043928.35,32488043928.35,32467129653.54,6e,72,72,6100,T,FI,2,1.15,2020,1,2019,4,10,31
2019-10-31,39343153,39343155,Agricultural Credit Insurance Fund,64547283.21,64547283.21,366808.13,11550144540.03,11550144540.03,11614691823.24,6e,76,76,6340,D,P,4,2.1.1.1,2020,1,2019,4,10,31
2019-10-31,39343153,39343156,Farm Storage Facility Loans,-3491742.79,-3491742.79,12918328.20,819447234.41,819447234.41,815955491.62,6e,77,77,6345,D,P,4,2.1.1.2,2020,1,2019,4,10,31
2019-10-31,39343153,39343157,Apple Loans Fund,null,null,null,1.86,1.86,1.86,6e,78,78,6350,D,P,4,2.1.1.3,2020,1,2019,4,10,31
2019-10-31,39343153,39343158,Emergency Boll Weevil Loan Fund,-1500000.00,-1500000.00,-1000000.00,3179443.36,3179443.36,1679443.36,6e,79,79,6355,D,P,4,2.1.1.4,2020,1,2019,4,10,31
2019-10-31,39343152,39343162,Rural Housing Service:,null,null,null,null,null,null,6e,80,80,6500,S,B,3,2.1.2,2020,1,2019,4,10,31
2019-10-31,39343162,39343164,Rural Community Facility Loans Fund,29743939.67,29743939.67,-3529578.30,9512279777.76,9512279777.76,9542023717.43,6e,81,81,6520,D,P,4,2.1.2.1,2020,1,2019,4,10,31
2019-10-31,39343162,39343165,Rural Housing Insurance Fund,-28105628.73,-28105628.73,-37596350.11,15734713811.30,15734713811.30,15706608182.57,6e,82,82,6540,D,P,4,2.1.2.2,2020,1,2019,4,10,31
2019-10-31,39343162,39343167,Multifamily Housing Revitalization Loan Account,1790400.25,1790400.25,5014996.19,416381296.34,416381296.34,418171696.59,6e,83,83,6570,D,P,4,2.1.2.3,2020,1,2019,4,10,31
2019-10-31,39343152,39343168,Rural Business - Cooperative Service:,null,null,null,null,null,null,6e,84,84,6580,S,B,3,2.1.3,2020,1,2019,4,10,31
2019-10-31,39343168,39343170,Rural Business and Industry Loan Fund,-38190.59,-38190.59,-41469.61,-454744.37,-454744.37,-492934.96,6e,85,85,6590,D,P,4,2.1.3.1,2020,1,2019,4,10,31
2019-10-31,39343168,39343171,Rural Development Loan Fund,-2967584.58,-2967584.58,-2848985.70,280392715.41,280392715.41,277425130.83,6e,86,86,6600,D,P,4,2.1.3.2,2020,1,2019,4,10,31
2019-10-31,39343168,39343172,Rural Economic Development Loan Fund,-307939.13,-307939.13,-2091705.30,185144734.38,185144734.38,184836795.25,6e,87,87,6620,D,P,4,2.1.3.3,2020,1,2019,4,10,31
2019-10-31,39343152,39343176,Rural Utilities Service:,null,null,null,null,null,null,6e,89,89,6630,S,B,3,2.1.4,2020,1,2019,4,10,31
2019-10-31,39343176,39343182,Rural Development Insurance Fund,null,null,null,1064621514.68,1064621514.68,1064621514.68,6e,94,94,6636,D,P,4,2.1.4.5,2020,1,2019,4,10,31
2019-10-31,39343152,39343183,Foreign Agricultural Service:,null,null,null,null,null,null,6e,95,95,6640,S,B,3,2.1.5,2020,1,2019,4,10,31
2019-10-31,39343183,39343184,P.L. 480 Direct Loan Fund,-7713075.03,-7713075.03,-6935138.34,406802591.38,406802591.38,399089516.35,6e,96,96,6660,D,P,4,2.1.5.1,2020,1,2019,4,10,31
2019-10-31,39343183,39343185,International Debt Reduction,null,null,null,-61962225.03,-61962225.03,-61962225.03,6e,97,97,6680,D,P,4,2.1.5.2,2020,1,2019,4,10,31
2019-10-31,39343151,39343187,Department of Commerce:,null,null,null,null,null,null,6e,98,98,6705,S,C,2,2.2,2020,1,2019,4,10,31
2019-10-31,39343187,39343188,National Oceanic and Atmospheric Administration:,null,null,null,null,null,null,6e,99,99,6708,S,B,3,2.2.1,2020,1,2019,4,10,31
2019-10-31,39343188,39343189,Fisheries Finance,1101856.76,1101856.76,-4063326.08,395072453.21,395072453.21,396174309.97,6e,100,100,6710,D,P,4,2.2.1.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343193,Department of Defense--Military Programs,-7322410.91,-7322410.91,-6881630.19,1713737810.24,1713737810.24,1706415399.33,6e,101,101,6715,D,C,2,2.3,2020,1,2019,4,10,31
2019-10-31,39343234,39343235,Repatriation Loans,-151763.57,-151763.57,-211869.64,1323765.91,1323765.91,1172002.34,6e,130,130,7000,D,P,4,2.10.1.1,2020,1,2019,4,10,31
2019-10-31,39343151,39343236,Department of Transportation:,null,null,null,null,null,null,6e,131,131,7020,S,C,2,2.11,2020,1,2019,4,10,31
2019-10-31,39343236,39343240,Federal Highway Administration:,null,null,null,null,null,null,6e,132,132,7080,S,B,3,2.11.1,2020,1,2019,4,10,31
2019-10-31,39343240,39343241,Transportation Infrastructure Finance and Innovation Fund,119060685.53,119060685.53,85171506.13,19332331892.65,19332331892.65,19451392578.18,6e,133,133,7095,D,P,4,2.11.1.1,2020,1,2019,4,10,31
2019-10-31,39343240,39343242,Tiger Tifia Loan Fund,null,null,null,58378009.22,58378009.22,58378009.22,6e,134,134,7097,D,P,4,2.11.1.2,2020,1,2019,4,10,31
2019-10-31,39343236,39343246,Federal Railroad Administration:,null,null,null,null,null,null,6e,135,135,7120,S,B,3,2.11.2,2020,1,2019,4,10,31
2019-09-30,38897323,38897327,Community Planning and Development:,null,null,null,null,null,null,6e,34,34,5720,S,B,3,1.7.2,2019,4,2019,3,09,30
2019-09-30,38897456,38897457,Office of Postsecondary Education:,null,null,null,null,null,null,6e,103,103,6730,S,B,3,2.4.1,2019,4,2019,3,09,30
2019-09-30,38897415,38897419,Apple Loans Fund,0.08,0.08,0.78,1.78,1.78,1.86,6e,78,78,6350,D,P,4,2.1.1.3,2019,4,2019,3,09,30
2019-09-30,null,38897259,Guaranteed Loan Financing Activity:,null,null,null,null,null,null,6e,1,1,5000,S,FI,1,1,2019,4,2019,3,09,30
2019-09-30,38897259,38897260,Department of Agriculture:,null,null,null,null,null,null,6e,2,2,5200,S,C,2,1.1,2019,4,2019,3,09,30
2019-09-30,38897260,38897261,Farm Service Agency:,null,null,null,null,null,null,6e,3,3,5220,S,B,3,1.1.1,2019,4,2019,3,09,30
2019-09-30,38897261,38897262,Commodity Credit Corporation Export Fund,10601717.99,-14363596.00,-36155746.03,197037587.01,172072273.02,182673991.01,6e,4,4,5240,D,P,4,1.1.1.1,2019,4,2019,3,09,30
2019-09-30,38897261,38897263,Agricultural Credit Insurance Fund,-5392226.20,-7505700.07,11675779.95,-199590853.60,-201704327.47,-207096553.67,6e,5,5,5260,D,P,4,1.1.1.2,2019,4,2019,3,09,30
2019-09-30,38897260,38897268,Natural Resources Conservation Service:,null,null,null,null,null,null,6e,6,6,5280,S,B,3,1.1.2,2019,4,2019,3,09,30
2019-09-30,38897268,38897269,Agricultural Resource Conservation Demonstration Program,null,null,null,-329.31,-329.31,-329.31,6e,7,7,5300,D,P,4,1.1.2.1,2019,4,2019,3,09,30
2019-09-30,38897260,38897270,Rural Housing Service:,null,null,null,null,null,null,6e,8,8,5320,S,B,3,1.1.3,2019,4,2019,3,09,30
2019-09-30,38897270,38897271,Rural Community Facility Loans,-1275872.31,-165898.68,-10774527.21,-42143145.02,-41033171.39,-42309043.70,6e,9,9,5340,D,P,4,1.1.3.1,2019,4,2019,3,09,30
2019-09-30,38897270,38897273,Rural Housing Insurance Fund,368457009.40,421254564.61,545116753.29,429265750.46,482063305.67,850520315.07,6e,10,10,5360,D,P,4,1.1.3.2,2019,4,2019,3,09,30
2019-09-30,38897260,38897276,Rural Business - Cooperative Service:,null,null,null,null,null,null,6e,11,11,5380,S,B,3,1.1.4,2019,4,2019,3,09,30
2019-09-30,38897276,38897277,Rural Business and Industry Loans,4776099.12,20842422.24,140507818.82,-177748599.16,-161682276.04,-156906176.92,6e,12,12,5400,D,P,4,1.1.4.1,2019,4,2019,3,09,30
2019-09-30,38897276,38897281,Renewable Energy Guaranteed Loan Account,8395206.32,-1798346.06,-16878001.36,-48233695.66,-58427248.04,-50032041.72,6e,13,13,5410,D,P,4,1.1.4.2,2019,4,2019,3,09,30
2019-09-30,38897276,38897283,Biorefinery Assistance Loan Account,16169336.94,12481018.93,-100872481.85,-59846135.34,-63534453.35,-47365116.41,6e,14,14,5412,D,P,4,1.1.4.3,2019,4,2019,3,09,30
2019-09-30,38897260,38897284,Rural Utilities Service:,null,null,null,null,null,null,6e,15,15,5415,S,B,3,1.1.5,2019,4,2019,3,09,30
2019-09-30,38897299,38897300,"Emergency Oil, Gas, and Steel Account",null,null,null,4797731.68,4797731.68,4797731.68,6e,19,19,5455,D,P,4,1.2.1.1,2019,4,2019,3,09,30
2019-09-30,38897259,38897301,Department of Defense--Military Programs,-1499052.28,9029517.96,16091268.53,-68935266.73,-58406696.49,-59905748.77,6e,20,20,5490,D,C,2,1.3,2019,4,2019,3,09,30
2019-09-30,38897259,38897302,Department of Education:,null,null,null,null,null,null,6e,21,21,5500,S,C,2,1.4,2019,4,2019,3,09,30
2019-09-30,38897302,38897306,Office of Student Financial Assistance:,null,null,null,null,null,null,6e,22,22,5520,S,P,3,1.4.1,2019,4,2019,3,09,30
2019-09-30,38897306,38897308,Federal Family Education Loans,1106088324.95,1699943777.16,-2919354720.31,22124794863.15,22718650315.36,23824738640.31,6e,23,23,5540,D,P,4,1.4.1.1,2019,4,2019,3,09,30
2019-09-30,38897259,38897311,Department of Energy:,null,null,null,null,null,null,6e,24,24,5560,S,C,2,1.5,2019,4,2019,3,09,30
2019-09-30,38897311,38897313,Title 17 Innovative Technology Loans,-3648920.54,11880238.50,4799070.07,-137766688.28,-122237529.24,-125886449.78,6e,25,25,5570,D,P,3,1.5.1,2019,4,2019,3,09,30
2019-09-30,38897259,38897314,Department of Health and Human Services:,null,null,null,null,null,null,6e,26,26,5580,S,C,2,1.6,2019,4,2019,3,09,30
2019-09-30,38897314,38897315,Health Resources and Services Administration:,null,null,null,null,null,null,6e,27,27,5620,S,B,3,1.6.1,2019,4,2019,3,09,30
2019-09-30,38897315,38897316,Health Center Loans,503661.60,503661.60,-66586.75,-1481458.41,-1481458.41,-977796.81,6e,28,28,5635,D,P,4,1.6.1.1,2019,4,2019,3,09,30
2019-09-30,38897315,38897317,Health Education Assitance Loans,null,null,null,-70038828.39,-70038828.39,-70038828.39,6e,29,29,5640,D,P,4,1.6.1.2,2019,4,2019,3,09,30
2019-09-30,38897259,38897323,Department of Housing and Urban Development:,null,null,null,null,null,null,6e,30,30,5660,S,C,2,1.7,2019,4,2019,3,09,30
2019-09-30,38897323,38897324,Public and Indian Housing Programs:,null,null,null,null,null,null,6e,31,31,5680,S,B,3,1.7.1,2019,4,2019,3,09,30
2019-09-30,38897324,38897326,Native Hawaiian Housing Loans,160333.40,-5198429.99,1131619.75,3978797.40,-1379965.99,-1219632.59,6e,33,33,5710,D,P,4,1.7.1.2,2019,4,2019,3,09,30
2019-09-30,38897327,38897328,Community Development Loans,3734820.20,2632202.15,40669656.07,-16803452.08,-17906070.13,-14171249.93,6e,35,35,5740,D,P,4,1.7.2.1,2019,4,2019,3,09,30
2019-09-30,38897329,38897331,FHA-Mutual Mortgage Insurance Loans,1075516101.41,23333199754.62,-7746320289.41,-3633601210.81,18624082442.40,19699598543.81,6e,37,37,5780,D,P,4,1.7.3.1,2019,4,2019,3,09,30
2019-09-30,38897329,38897332,FHA-General and Special Risk Fund,-118664140.37,1963875977.55,-345562974.49,-4352942583.70,-2270402465.78,-2389066606.15,6e,38,38,5800,D,P,4,1.7.3.2,2019,4,2019,3,09,30
2019-09-30,38897329,38897333,Home Ownership Preservation Entity Fund,-635405.62,-472859.51,222006.24,-16921670.55,-16759124.44,-17394530.06,6e,39,39,5810,D,P,4,1.7.3.3,2019,4,2019,3,09,30
2019-09-30,38897323,38897335,Government National Mortgage Association:,null,null,null,null,null,null,6e,40,40,5820,S,B,3,1.7.4,2019,4,2019,3,09,30
2019-09-30,38897335,38897336,Guarantees of Mortgage-Backed Securities,-1075633479.79,-2711887340.19,706494958.21,8964396884.34,7328143023.94,6252509544.15,6e,41,41,5840,D,P,4,1.7.4.1,2019,4,2019,3,09,30
2019-09-30,38897259,38897337,Department of the Interior:,null,null,null,null,null,null,6e,42,42,5860,S,C,2,1.8,2019,4,2019,3,09,30
2019-09-30,38897495,38897496,Administration of Foreign Affairs:,null,null,null,null,null,null,6e,129,129,6980,S,B,3,2.10.1,2019,4,2019,3,09,30
2019-09-30,38897323,38897329,Housing Programs:,null,null,null,null,null,null,6e,36,36,5760,S,B,3,1.7.3,2019,4,2019,3,09,30
