Record Date,Parent ID,Classification ID,Classification Description,Current Month Net Transaction Amount,Fiscal Year to Date Net Transaction Amount,Prior Fiscal Year to Date Net Transaction Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-04-30,46430738,46430842,International Assistance Programs,22783172.93,110715930.99,75338716.80,6165130479.50,6253063237.56,6275846410.49,6d,27,27,14572,D,C,2,1.16,2021,3,2021,2,04,30
2021-04-30,46430738,46430846,Office of Personnel Management:,null,null,null,null,null,null,6d,28,28,8049,S,C,2,1.17,2021,3,2021,2,04,30
2021-04-30,46430738,46430873,Independent Agencies:,null,null,null,null,null,null,6d,30,30,8051,S,C,2,1.18,2021,3,2021,2,04,30
2021-04-30,46430873,46430877,Federal Deposit Insurance Corporation:,null,null,null,null,null,null,6d,31,31,8053,S,A,3,1.18.1,2021,3,2021,2,04,30
2021-04-30,46430877,46430879,Deposit Insurance Fund,-194215000.00,3341834000.00,1510242000.00,108949038000.00,112485087000.00,112290872000.00,6d,32,32,8054,D,P,4,1.18.1.1,2021,3,2021,2,04,30
2021-04-30,46430877,46430881,FSLIC Resolution Fund,4000.00,267000.00,8791000.00,881479000.00,881742000.00,881746000.00,6d,33,33,8055,D,P,4,1.18.1.2,2021,3,2021,2,04,30
2021-04-30,46430873,46430883,Federal Housing Finance Agency,90042661.47,131029637.51,127251150.30,98300283.14,139287259.18,229329920.65,6d,34,34,8057,D,A,3,1.18.2,2021,3,2021,2,04,30
2021-04-30,46430873,46430889,National Credit Union Administration,879970271.37,1863985903.80,1342563328.35,17790717933.72,18774733566.15,19654703837.52,6d,35,35,8059,D,A,3,1.18.3,2021,3,2021,2,04,30
2021-04-30,46430873,46430891,Postal Service,-3765400000.00,7013900000.00,4839800000.00,14990500000.00,25769800000.00,22004400000.00,6d,36,36,8060,D,A,3,1.18.4,2021,3,2021,2,04,30
2021-04-30,46430873,46430902,Tennessee Valley Authority,null,null,-25041875.53,null,null,null,6d,37,37,8061,D,A,3,1.18.5,2021,3,2021,2,04,30
2021-04-30,46430873,46430904,Other,null,null,null,null,null,null,6d,38,38,8063,S,A,3,1.18.6,2021,3,2021,2,04,30
2021-04-30,46430904,46430906,Treasury Securities,-31291640.44,-262497190.48,-421524791.48,11324946227.84,11093740677.80,11062449037.36,6d,39,39,14242,D,SL,4,1.18.6.1,2021,3,2021,2,04,30
2021-04-30,46430738,46430910,Other,342338550.46,-1633812915.94,1375907383.14,3913416981.81,1937265515.41,2279604065.87,6d,40,40,8070,D,C,2,1.19,2021,3,2021,2,04,30
2021-04-30,46430738,46430912,Total Treasury Securities ,3874919110.72,56797557338.29,24705302370.18,681525553741.08,734448191968.65,738323111079.37,6d,41,41,8071,T,SL,2,1.20,2021,3,2021,2,04,30
2021-04-30,46430738,46430918,Total Federal Funds,3874919110.72,56797557338.29,24705302370.18,681525553741.08,734448191968.65,738323111079.37,6d,42,42,8073,T,FT,2,1.21,2021,3,2021,2,04,30
2021-04-30,46430920,46430922,Legislative Branch:,null,null,null,null,null,null,6d,44,44,8100,S,C,2,2.1,2021,3,2021,2,04,30
2021-04-30,46430922,46430924,Library of Congress,180392.75,9797631.45,631232.74,25074691.25,34691929.95,34872322.70,6d,45,45,8103,D,B,3,2.1.1,2021,3,2021,2,04,30
2021-04-30,46430922,46430926,United States Tax Court,-16385.69,66853.03,-77457.38,12904715.29,12987954.01,12971568.32,6d,46,46,8104,D,B,3,2.1.2,2021,3,2021,2,04,30
2021-04-30,46430922,46430928,Other,-629897.41,4341657.82,3255257.09,30760442.86,35731998.09,35102100.68,6d,47,47,8105,D,P,3,2.1.3,2021,3,2021,2,04,30
2021-04-30,46430920,46430930,Judicial Branch:,null,null,null,null,null,null,6d,48,48,8107,S,C,2,2.2,2021,3,2021,2,04,30
2021-04-30,46430930,46430932,Judicial Retirement Funds,-7239941.63,197782494.46,181471891.70,1442677268.24,1647699704.33,1640459762.70,6d,49,49,8108,D,P,3,2.2.1,2021,3,2021,2,04,30
2021-04-30,46430920,46430934,Department of Agriculture,null,null,null,5684059.83,5684059.83,5684059.83,6d,50,50,8111,D,C,2,2.3,2021,3,2021,2,04,30
2021-04-30,46430920,46430936,Department of Commerce,917122.11,4490926325.30,-1158254140.39,7665715184.52,12155724387.71,12156641509.82,6d,51,51,12306,D,C,2,2.4,2021,3,2021,2,04,30
2021-04-30,46430920,46430938,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,52,52,8119,S,C,2,2.5,2021,3,2021,2,04,30
2021-04-30,46430938,46430940,Voluntary Separation Incentive Fund,-1040791.22,-1696980.33,12585721.33,74796570.05,74140380.94,73099589.72,6d,53,53,8120,D,P,3,2.5.1,2021,3,2021,2,04,30
2021-04-30,46430938,46430944,Other,-46407970.97,-137144549.97,-118441077.68,1794907029.07,1704170450.07,1657762479.10,6d,54,54,8121,D,P,3,2.5.2,2021,3,2021,2,04,30
2021-04-30,46430920,46430948,Department of Health and Human Services:,null,null,null,null,null,null,6d,55,55,8129,S,C,2,2.6,2021,3,2021,2,04,30
2021-04-30,46430948,46430952,Federal Supplementary Medical Insurance Trust Fund,-23951252000.00,66231716000.00,-21172780000.00,87477059000.00,177660027000.00,153708775000.00,6d,56,56,8161,D,P,3,2.6.1,2021,3,2021,2,04,30
2021-04-30,46430948,46430954,Other,-2356101263.38,-15091131823.10,-68683103317.87,137733042343.77,124998011784.05,122641910520.67,6d,57,57,8171,D,P,3,2.6.2,2021,3,2021,2,04,30
2021-04-30,46430920,46430956,Department of Homeland Security,60772762.84,341836463.11,100919780.61,9400258319.67,9681322019.94,9742094782.78,6d,58,58,8200,D,C,2,2.7,2021,3,2021,2,04,30
2021-04-30,46430920,46430970,Department of the Interior,-5092234.75,247689.36,80230436.30,104155864.24,109495788.35,104403553.60,6d,59,59,8301,D,C,2,2.8,2021,3,2021,2,04,30
2021-04-30,46430920,46430974,Department of Labor:,null,null,null,null,null,null,6d,60,60,8308,S,C,2,2.9,2021,3,2021,2,04,30
2021-04-30,46430974,46430976,Unemployment Trust Fund,-12991769000.00,-8354227000.00,-11596968000.00,50514526000.00,55152068000.00,42160299000.00,6d,61,61,8311,D,P,3,2.9.1,2021,3,2021,2,04,30
2021-04-30,46430974,46430978,Other,1173100.00,10730400.00,-2011270.00,47000000.00,56557300.00,57730400.00,6d,62,62,8321,D,P,3,2.9.2,2021,3,2021,2,04,30
2021-04-30,46430920,46430980,Department of State:,null,null,null,null,null,null,6d,63,63,8322,S,C,2,2.10,2021,3,2021,2,04,30
2021-04-30,46430980,46430982,Foreign Service Retirement and Disability Fund,-51828000.00,47399000.00,208585000.00,19980791000.00,20080018000.00,20028190000.00,6d,64,64,8331,D,P,3,2.10.1,2021,3,2021,2,04,30
2021-04-30,46430980,46430984,Other,-4447266.20,698940.32,-1198722.03,46036487.01,51182693.53,46735427.33,6d,65,65,8334,D,P,3,2.10.2,2021,3,2021,2,04,30
2021-04-30,46430920,46430986,Department of Transportation:,null,null,null,null,null,null,6d,66,66,8335,S,C,2,2.11,2021,3,2021,2,04,30
2021-04-30,46430986,46430988,Airport and Airway Trust Fund,-62073000.00,9119739000.00,599014000.00,7900279000.00,17082091000.00,17020018000.00,6d,67,67,8336,D,P,3,2.11.1,2021,3,2021,2,04,30
2021-04-30,46430986,46430992,Highway Trust Fund,-3964684748.55,6357732803.16,-5086650203.45,12080824380.76,22403241932.47,18438557183.92,6d,68,68,8337,D,P,3,2.11.2,2021,3,2021,2,04,30
2021-04-30,46430920,46430994,Department of the Treasury,234447515.82,185894750.59,155030918.49,3727110442.27,3678557677.04,3913005192.86,6d,69,69,8341,D,C,2,2.12,2021,3,2021,2,04,30
2021-04-30,46430920,46430996,Department of Veterans Affairs:,null,null,null,null,null,null,6d,70,70,8343,S,C,2,2.13,2021,3,2021,2,04,30
2021-04-30,46430996,46431006,United States Government Life Insurance Fund,-7000.00,-30000.00,-104000.00,1638000.00,1615000.00,1608000.00,6d,73,73,8347,D,P,3,2.13.3,2021,3,2021,2,04,30
2021-04-30,46430996,46431010,Veterans Special Life Insurance Fund,-17735000.00,-100027000.00,-85179000.00,1221955000.00,1139663000.00,1121928000.00,6d,74,74,8348,D,P,3,2.13.4,2021,3,2021,2,04,30
2021-04-30,46430920,46431012,Corps of Engineers,-585724041.40,201650822.57,311380157.82,9288210220.03,10075585084.00,9489861042.60,6d,75,75,8350,D,C,2,2.14,2021,3,2021,2,04,30
2021-04-30,46430920,46431014,Other Defense Civil Programs:,null,null,null,null,null,null,6d,76,76,8353,S,C,2,2.15,2021,3,2021,2,04,30
2021-04-30,46431014,46431018,Military Retirement Fund,-903425315.72,89325575077.68,98754441642.87,916264382522.54,1006493382915.94,1005589957600.22,6d,77,77,8354,D,P,3,2.15.1,2021,3,2021,2,04,30
2021-04-30,46431014,46431020,Other,-7650395.23,-45460918.40,-69382529.82,1143027041.98,1105216518.81,1097566123.58,6d,78,78,8356,D,P,3,2.15.2,2021,3,2021,2,04,30
2021-04-30,46430920,46431022,Environmental Protection Agency,-99914269.46,624265285.42,464534874.31,5828178911.47,6552358466.35,6452444196.89,6d,79,79,8358,D,C,2,2.16,2021,3,2021,2,04,30
2021-04-30,46430920,46431026,National Aeronautics and Space Administration,null,657926.22,-768379.90,15059207.91,15717134.13,15717134.13,6d,80,80,8360,D,C,2,2.17,2021,3,2021,2,04,30
2021-04-30,46430920,46431028,Office of Personnel Management:,null,null,null,null,null,null,6d,81,81,8361,S,C,2,2.18,2021,3,2021,2,04,30
2021-04-30,46431028,46431032,Civil Service Retirement and Disability Fund,null,null,null,null,null,null,6d,82,82,8364,S,P,3,2.18.1,2021,3,2021,2,04,30
2021-04-30,46431032,46431034,Treasury Securities,-3399409000.00,-14344949000.00,-16362826000.00,962083238000.00,951137698000.00,947738289000.00,6d,83,83,8365,D,SL,4,2.18.1.1,2021,3,2021,2,04,30
2021-04-30,46431028,46431038,Employees Life Insurance Fund,-36881777.79,593332371.62,291652778.75,49128580735.02,49758794884.43,49721913106.64,6d,84,84,8368,D,P,3,2.18.2,2021,3,2021,2,04,30
2021-04-30,46431028,46431040,Employees and Retired Employees Health Benefits Fund,408755840.02,710915591.98,-863498305.95,28330790840.25,28632950592.21,29041706432.23,6d,85,85,8369,D,P,3,2.18.3,2021,3,2021,2,04,30
2021-04-30,46430920,46431042,Social Security Administration:,null,null,null,null,null,null,6d,86,86,8372,S,C,2,2.19,2021,3,2021,2,04,30
2021-04-30,46431042,46431044,Federal Old-Age and Survivors Insurance Trust Fund,13407292000.00,-10527483000.00,9414877000.00,2811213290000.00,2787278515000.00,2800685807000.00,6d,87,87,8374,D,P,3,2.19.1,2021,3,2021,2,04,30
2021-04-30,46431042,46431046,Federal Disability Insurance Trust Fund,2756139000.00,2652310000.00,-290951000.00,97209481000.00,97105652000.00,99861791000.00,6d,88,88,8375,D,P,3,2.19.2,2021,3,2021,2,04,30
2021-04-30,46430920,46431048,Independent Agencies:,null,null,null,null,null,null,6d,89,89,8380,S,C,2,2.20,2021,3,2021,2,04,30
2021-04-30,46431048,46431060,Harry S Truman Scholarship Foundation,null,-4300000.00,-10006504.65,34125393.87,29825393.87,29825393.87,6d,90,90,8394,D,A,3,2.20.1,2021,3,2021,2,04,30
2021-04-30,46431048,46431062,Japan-United States Friendship Commission,null,3200000.00,null,32525735.47,35725735.47,35725735.47,6d,91,91,8395,D,A,3,2.20.2,2021,3,2021,2,04,30
2021-04-30,46431048,46431068,Railroad Retirement Board,null,null,null,null,null,null,6d,92,92,8425,S,A,3,2.20.3,2021,3,2021,2,04,30
2021-04-30,46431068,46431070,Treasury Securities,53696000.00,798977000.00,-452324000.00,1735968000.00,2481249000.00,2534945000.00,6d,93,93,14282,D,SL,4,2.20.3.1,2021,3,2021,2,04,30
2021-04-30,46431068,46431072,Agency Securities,null,null,null,1015000.00,1015000.00,1015000.00,6d,94,94,14283,D,SL,4,2.20.3.2,2021,3,2021,2,04,30
2021-04-30,46431048,46431076,Other,null,null,null,null,null,null,6d,95,95,8432,S,A,3,2.20.4,2021,3,2021,2,04,30
2021-04-30,46431076,46431078,Treasury Securities,106907111.76,503488215.33,-49260791.99,585220306.66,981801410.23,1088708521.99,6d,96,96,14247,D,SL,4,2.20.4.1,2021,3,2021,2,04,30
2021-04-30,46430846,46430848,Postal Service Contributions,-333558000.00,-1809034000.00,-1650043000.00,41867961000.00,40392485000.00,40058927000.00,6d,29,29,8050,D,P,3,1.17.1,2021,3,2021,2,04,30
2021-04-30,null,46430920,Trust Funds:,null,null,null,null,null,null,6d,43,43,8080,S,FT,1,2,2021,3,2021,2,04,30
2021-04-30,46430996,46431000,"General Post Fund, National Homes",null,-921725.22,448531.60,112165994.69,111244269.47,111244269.47,6d,71,71,8345,D,P,3,2.13.1,2021,3,2021,2,04,30
2021-04-30,46430996,46431004,National Service Life Insurance,-46883000.00,-295929000.00,-312046000.00,1946187000.00,1697141000.00,1650258000.00,6d,72,72,8346,D,P,3,2.13.2,2021,3,2021,2,04,30
2021-04-30,46430920,46431084,Total Treasury Securities ,-31509931454.10,133509981302.40,-15736771477.50,5226237626708.72,5391257539465.22,5359747608011.12,6d,97,97,8434,T,SL,2,2.21,2021,3,2021,2,04,30
2021-04-30,46430920,46431087,Total Agency Securities,null,null,null,1015000.00,1015000.00,1015000.00,6d,98,98,8435,T,SL,2,2.22,2021,3,2021,2,04,30
2021-04-30,46430920,46431090,Total Trust Funds,-31509931454.10,133509981302.40,-15736771477.50,5226238641708.72,5391258554465.22,5359748623011.12,6d,99,99,8436,T,FT,2,2.23,2021,3,2021,2,04,30
2021-04-30,null,46431092,Grand Total,-27635012343.38,190307538640.69,8968530892.68,5907764195449.80,6125706746433.87,6098071734090.49,6d,100,100,8437,T,SL,1,3,2021,3,2021,2,04,30
2021-03-31,45891991,45891993,Housing Programs:,null,null,null,null,null,null,6d,10,10,8016,S,B,3,1.7.1,2021,2,2021,1,03,31
2021-03-31,45891991,45891997,Government National Mortgage Association:,null,null,null,null,null,null,6d,12,12,8020,S,B,3,1.7.2,2021,2,2021,1,03,31
2021-03-31,45891953,45892003,Department of the Interior,-66936472.89,1813808915.30,-1129934881.87,10350080250.82,12230825639.01,12163889166.12,6d,14,14,8035,D,C,2,1.8,2021,2,2021,1,03,31
2021-03-31,45891953,45892005,Department of Justice,2281.97,36346.99,6897541.37,167633025.39,167667090.41,167669372.38,6d,15,15,14020,D,C,2,1.9,2021,2,2021,1,03,31
2021-03-31,45891953,45892007,Department of Labor,-1126464272.08,1466247858.17,3467402253.82,45574725821.54,48167437951.79,47040973679.71,6d,16,16,8037,D,C,2,1.10,2021,2,2021,1,03,31
2021-03-31,45891953,45892013,Department of State:,null,null,null,null,null,null,6d,17,17,12217,S,C,2,1.11,2021,2,2021,1,03,31
2021-03-31,45892013,45892017,Other,null,-5762.40,-119705.75,12010514.24,12004751.84,12004751.84,6d,19,19,12220,D,P,3,1.11.2,2021,2,2021,1,03,31
2021-03-31,45891953,45892019,Department of Transportation,-356838506.78,-442194410.69,-367897428.63,2352740175.01,2267384271.10,1910545764.32,6d,20,20,8039,D,C,2,1.12,2021,2,2021,1,03,31
2021-03-31,45892013,45892015,Foreign Service Retirement and Disability Fund,469310.35,5857068.74,5044793.78,32654624.69,38042383.08,38511693.43,6d,18,18,13865,D,P,3,1.11.1,2021,2,2021,1,03,31
2021-03-31,45891993,45891995,Federal Housing Administration Fund,1239836709.84,5293437521.97,2747398926.28,67936554212.03,71990155024.16,73229991734.00,6d,11,11,8018,D,P,4,1.7.1.1,2021,2,2021,1,03,31
2021-03-31,null,45891953,Federal Funds:,null,null,null,null,null,null,6d,1,1,8000,S,FT,1,1,2021,2,2021,1,03,31
2021-03-31,45891953,45891967,Department of Agriculture,23589652.01,11900227.37,11769011.68,238081364.47,226391939.83,249981591.84,6d,2,2,8001,D,C,2,1.1,2021,2,2021,1,03,31
2021-03-31,45891953,45891969,Department of Commerce,-2468334.26,null,null,null,2468334.26,null,6d,3,3,8002,D,C,2,1.2,2021,2,2021,1,03,31
2021-03-31,45891953,45891971,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,4,4,8003,S,C,2,1.3,2021,2,2021,1,03,31
2021-03-31,45891971,45891975,Defense Cooperation Account,26.75,26.75,8.91,8024670.75,8024670.75,8024697.50,6d,5,5,8004,D,P,3,1.3.1,2021,2,2021,1,03,31
2021-03-31,45891953,45891979,Department of Energy,430505180.08,313629997.96,198365643.03,56008047289.69,55891172107.57,56321677287.65,6d,6,6,8005,D,C,2,1.4,2021,2,2021,1,03,31
2021-03-31,45891953,45891981,Department of Health and Human Services,null,15979225250.00,11006361401.47,null,15979225250.00,15979225250.00,6d,7,7,8008,D,C,2,1.5,2021,2,2021,1,03,31
2021-03-31,45891953,45891989,Department of Homeland Security,-111321549.00,529786923.69,-313440931.23,1645443386.65,2286551859.34,2175230310.34,6d,8,8,8010,D,C,2,1.6,2021,2,2021,1,03,31
2021-03-31,45891953,45891991,Department of Housing and Urban Development:,null,null,null,null,null,null,6d,9,9,8014,S,C,2,1.7,2021,2,2021,1,03,31
2021-03-31,45891997,45891999,Guarantees of Mortgage-Backed Securities,303000.00,2324255000.00,-335941000.00,8524578000.00,10848530000.00,10848833000.00,6d,13,13,8024,D,P,4,1.7.2.1,2021,2,2021,1,03,31
2021-03-31,45891953,45892027,Department of the Treasury,61813759.65,264047845.76,91501097.68,12471781793.10,12674015879.21,12735829638.86,6d,21,21,8040,D,C,2,1.13,2021,2,2021,1,03,31
2021-03-31,45891953,45892029,Department of Veterans Affairs:,null,null,null,null,null,null,6d,22,22,8041,S,C,2,1.14,2021,2,2021,1,03,31
2021-03-31,45892029,45892035,Veterans Reopened Insurance Fund,-2167000.00,-7602000.00,-8540000.00,65579000.00,60144000.00,57977000.00,6d,23,23,8045,D,P,3,1.14.1,2021,2,2021,1,03,31
2021-03-31,45892029,45892041,Servicemen'S Group Life Insurance Fund,27493000.00,730791000.00,452994000.00,1261883000.00,1965181000.00,1992674000.00,6d,24,24,8046,D,P,3,1.14.2,2021,2,2021,1,03,31
2021-03-31,45891953,45892047,Other Defense Civil Programs:,null,null,null,null,null,null,6d,25,25,8047,S,C,2,1.15,2021,2,2021,1,03,31
2021-03-31,45892047,45892050,Uniformed Services Retiree Health Care Fund,360831609.10,12893702067.87,16180472505.44,268894246706.69,281427117165.46,281787948774.56,6d,26,26,8048,D,P,3,1.15.1,2021,2,2021,1,03,31
2021-03-31,45891953,45892066,International Assistance Programs,28064590.49,87932758.06,89587014.09,6165130479.50,6224998647.07,6253063237.56,6d,27,27,14572,D,C,2,1.16,2021,2,2021,1,03,31
2021-03-31,45891953,45892074,Office of Personnel Management:,null,null,null,null,null,null,6d,28,28,8049,S,C,2,1.17,2021,2,2021,1,03,31
2021-03-31,45892074,45892078,Postal Service Contributions,-336860000.00,-1475476000.00,-1328659000.00,41867961000.00,40729345000.00,40392485000.00,6d,29,29,8050,D,P,3,1.17.1,2021,2,2021,1,03,31
2021-03-31,45891953,45892112,Independent Agencies:,null,null,null,null,null,null,6d,30,30,8051,S,C,2,1.18,2021,2,2021,1,03,31
2021-03-31,45892112,45892116,Federal Deposit Insurance Corporation:,null,null,null,null,null,null,6d,31,31,8053,S,A,3,1.18.1,2021,2,2021,1,03,31
2021-03-31,45892116,45892118,Deposit Insurance Fund,1575231000.00,3536049000.00,2040457000.00,108949038000.00,110909856000.00,112485087000.00,6d,32,32,8054,D,P,4,1.18.1.1,2021,2,2021,1,03,31
2021-03-31,45892116,45892120,FSLIC Resolution Fund,17000.00,263000.00,8715000.00,881479000.00,881725000.00,881742000.00,6d,33,33,8055,D,P,4,1.18.1.2,2021,2,2021,1,03,31
2021-03-31,45892112,45892122,Federal Housing Finance Agency,-20985745.76,40986976.04,18924020.62,98300283.14,160273004.94,139287259.18,6d,34,34,8057,D,A,3,1.18.2,2021,2,2021,1,03,31
2021-03-31,45892112,45892128,National Credit Union Administration,283655121.25,984015632.43,1019094035.35,17790717933.72,18491078444.90,18774733566.15,6d,35,35,8059,D,A,3,1.18.3,2021,2,2021,1,03,31
2021-03-31,45892112,45892130,Postal Service,9761200000.00,10779300000.00,510600000.00,14990500000.00,16008600000.00,25769800000.00,6d,36,36,8060,D,A,3,1.18.4,2021,2,2021,1,03,31
2021-03-31,45892112,45892141,Tennessee Valley Authority,null,null,-25041875.53,null,null,null,6d,37,37,8061,D,A,3,1.18.5,2021,2,2021,1,03,31
2021-03-31,45892112,45892145,Other,null,null,null,null,null,null,6d,38,38,8063,S,A,3,1.18.6,2021,2,2021,1,03,31
2021-03-31,45892145,45892149,Treasury Securities,-339932488.49,-231205550.04,-352460650.13,11324946227.84,11433673166.29,11093740677.80,6d,39,39,14242,D,SL,4,1.18.6.1,2021,2,2021,1,03,31
2021-03-31,45891953,45892155,Other,-46948934.02,-1976151466.40,235020026.21,3913416981.81,1984214449.43,1937265515.41,6d,40,40,8070,D,C,2,1.19,2021,2,2021,1,03,31
2021-03-31,45891953,45892157,Total Treasury Securities ,11382088938.21,52922638227.57,34228568806.59,681525553741.08,723066103030.44,734448191968.65,6d,41,41,8071,T,SL,2,1.20,2021,2,2021,1,03,31
2021-03-31,45891953,45892164,Total Federal Funds,11382088938.21,52922638227.57,34228568806.59,681525553741.08,723066103030.44,734448191968.65,6d,42,42,8073,T,FT,2,1.21,2021,2,2021,1,03,31
2021-03-31,null,45892168,Trust Funds:,null,null,null,null,null,null,6d,43,43,8080,S,FT,1,2,2021,2,2021,1,03,31
2021-03-31,45892168,45892172,Legislative Branch:,null,null,null,null,null,null,6d,44,44,8100,S,C,2,2.1,2021,2,2021,1,03,31
2021-03-31,45892172,45892176,Library of Congress,7743861.28,9617238.70,-474059.19,25074691.25,26948068.67,34691929.95,6d,45,45,8103,D,B,3,2.1.1,2021,2,2021,1,03,31
2021-03-31,45892172,45892180,United States Tax Court,-16362.92,83238.72,-77457.38,12904715.29,13004316.93,12987954.01,6d,46,46,8104,D,B,3,2.1.2,2021,2,2021,1,03,31
2021-03-31,45892172,45892184,Other,-358393.68,4971555.23,3034898.28,30760442.86,36090391.77,35731998.09,6d,47,47,8105,D,P,3,2.1.3,2021,2,2021,1,03,31
2021-03-31,45892168,45892188,Judicial Branch:,null,null,null,null,null,null,6d,48,48,8107,S,C,2,2.2,2021,2,2021,1,03,31
2021-03-31,45892188,45892192,Judicial Retirement Funds,-9284163.34,205022436.09,189621248.62,1442677268.24,1656983867.67,1647699704.33,6d,49,49,8108,D,P,3,2.2.1,2021,2,2021,1,03,31
2021-03-31,45892168,45892200,Department of Commerce,3111389427.88,4490009203.19,57530556.35,7665715184.52,9044334959.83,12155724387.71,6d,51,51,12306,D,C,2,2.4,2021,2,2021,1,03,31
2021-03-31,45892168,45892204,Department of Defense--Military Programs:,null,null,null,null,null,null,6d,52,52,8119,S,C,2,2.5,2021,2,2021,1,03,31
2021-03-31,45892204,45892208,Voluntary Separation Incentive Fund,-2124114.24,-656189.11,13888862.78,74796570.05,76264495.18,74140380.94,6d,53,53,8120,D,P,3,2.5.1,2021,2,2021,1,03,31
2021-03-31,45892204,45892216,Other,89514018.85,-90736579.00,-47034199.56,1794907029.07,1614656431.22,1704170450.07,6d,54,54,8121,D,P,3,2.5.2,2021,2,2021,1,03,31
2021-03-31,45892224,45892232,Federal Supplementary Medical Insurance Trust Fund,4978897000.00,90182968000.00,11329833000.00,87477059000.00,172681130000.00,177660027000.00,6d,56,56,8161,D,P,3,2.6.1,2021,2,2021,1,03,31
2021-03-31,45892224,45892236,Other,-6742339072.12,-12735030559.72,-9528506137.01,137733042343.77,131740350856.17,124998011784.05,6d,57,57,8171,D,P,3,2.6.2,2021,2,2021,1,03,31
2021-03-31,45892168,45892240,Department of Homeland Security,19138098.12,281063700.27,-41707350.02,9400258319.67,9662183921.82,9681322019.94,6d,58,58,8200,D,C,2,2.7,2021,2,2021,1,03,31
2021-03-31,45892168,45892252,Department of the Interior,-144572.31,5339924.11,51523331.26,104155864.24,109640360.66,109495788.35,6d,59,59,8301,D,C,2,2.8,2021,2,2021,1,03,31
2021-03-31,45892168,45892256,Department of Labor:,null,null,null,null,null,null,6d,60,60,8308,S,C,2,2.9,2021,2,2021,1,03,31
2021-03-31,45892256,45892257,Unemployment Trust Fund,-173489000.00,4637542000.00,-5776004000.00,50514526000.00,55325557000.00,55152068000.00,6d,61,61,8311,D,P,3,2.9.1,2021,2,2021,1,03,31
2021-03-31,45892168,45892196,Department of Agriculture,null,null,null,5684059.83,5684059.83,5684059.83,6d,50,50,8111,D,C,2,2.3,2021,2,2021,1,03,31
2021-03-31,45892168,45892224,Department of Health and Human Services:,null,null,null,null,null,null,6d,55,55,8129,S,C,2,2.6,2021,2,2021,1,03,31
2021-03-31,45892256,45892259,Other,8000100.00,9557300.00,8874530.00,47000000.00,48557200.00,56557300.00,6d,62,62,8321,D,P,3,2.9.2,2021,2,2021,1,03,31
2021-03-31,45892168,45892260,Department of State:,null,null,null,null,null,null,6d,63,63,8322,S,C,2,2.10,2021,2,2021,1,03,31
2021-03-31,45892260,45892262,Foreign Service Retirement and Disability Fund,105716000.00,99227000.00,259876000.00,19980791000.00,19974302000.00,20080018000.00,6d,64,64,8331,D,P,3,2.10.1,2021,2,2021,1,03,31
2021-03-31,45892260,45892263,Other,8049605.18,5146206.52,-1191022.23,46036487.01,43133088.35,51182693.53,6d,65,65,8334,D,P,3,2.10.2,2021,2,2021,1,03,31
2021-03-31,45892168,45892265,Department of Transportation:,null,null,null,null,null,null,6d,66,66,8335,S,C,2,2.11,2021,2,2021,1,03,31
2021-03-31,45892265,45892266,Airport and Airway Trust Fund,-344018000.00,9181812000.00,928639000.00,7900279000.00,17426109000.00,17082091000.00,6d,67,67,8336,D,P,3,2.11.1,2021,2,2021,1,03,31
2021-03-31,45892265,45892270,Highway Trust Fund,-653070679.16,10322417551.71,-4113232767.50,12080824380.76,23056312611.63,22403241932.47,6d,68,68,8337,D,P,3,2.11.2,2021,2,2021,1,03,31
2021-03-31,45892168,45892272,Department of the Treasury,434930831.55,-48552765.23,-73557386.63,3727110442.27,3243626845.49,3678557677.04,6d,69,69,8341,D,C,2,2.12,2021,2,2021,1,03,31
2021-03-31,45892168,45892274,Department of Veterans Affairs:,null,null,null,null,null,null,6d,70,70,8343,S,C,2,2.13,2021,2,2021,1,03,31
2021-03-31,45892274,45892276,"General Post Fund, National Homes",-11153028.85,-921725.22,448531.60,112165994.69,122397298.32,111244269.47,6d,71,71,8345,D,P,3,2.13.1,2021,2,2021,1,03,31
2021-03-31,45892274,45892278,National Service Life Insurance,-55834000.00,-249046000.00,-258684000.00,1946187000.00,1752975000.00,1697141000.00,6d,72,72,8346,D,P,3,2.13.2,2021,2,2021,1,03,31
2021-03-31,45892274,45892279,United States Government Life Insurance Fund,-8000.00,-23000.00,-84000.00,1638000.00,1623000.00,1615000.00,6d,73,73,8347,D,P,3,2.13.3,2021,2,2021,1,03,31
2021-03-31,45892274,45892281,Veterans Special Life Insurance Fund,-22372000.00,-82292000.00,-69986000.00,1221955000.00,1162035000.00,1139663000.00,6d,74,74,8348,D,P,3,2.13.4,2021,2,2021,1,03,31
2021-03-31,45892168,45892282,Corps of Engineers,129947333.34,787374863.97,299719191.47,9288210220.03,9945637750.66,10075585084.00,6d,75,75,8350,D,C,2,2.14,2021,2,2021,1,03,31
2021-03-31,45892168,45892283,Other Defense Civil Programs:,null,null,null,null,null,null,6d,76,76,8353,S,C,2,2.15,2021,2,2021,1,03,31
