Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2018-02-28,31883698,31883702,January,361037590786.62,311800751994.00,-49236838792.62,1,19,19,190,D,MTH,2,2.4,2018,2,2018,1,02,28
2018-02-28,31883698,31883703,February,155622717049.89,370870889472.29,215248172422.40,1,20,20,200,D,MTH,2,2.5,2018,2,2018,1,02,28
2018-02-28,31883698,31883704,Year-to-Date,1286172241780.65,1677137387725.90,390965145945.25,1,21,21,280,T,SL,2,2.6,2018,2,2018,1,02,28
2018-02-28,31883682,31883690,March,216583554428.19,392816094160.48,176232539732.29,1,7,7,70,D,MTH,2,1.6,2018,2,2018,1,02,28
2018-02-28,31883682,31883691,April,455605376801.89,273177340326.93,-182428036474.96,1,8,8,80,D,MTH,2,1.7,2018,2,2018,1,02,28
2018-02-28,31883682,31883692,May,240417974932.52,328840682760.70,88422707828.18,1,9,9,90,D,MTH,2,1.8,2018,2,2018,1,02,28
2018-02-28,31883682,31883693,June,338660487713.46,428893678784.13,90233191070.67,1,10,10,100,D,MTH,2,1.9,2018,2,2018,1,02,28
2018-02-28,31883682,31883694,July,232040148453.61,274979526054.58,42939377600.97,1,11,11,110,D,MTH,2,1.10,2018,2,2018,1,02,28
2018-02-28,31883682,31883695,August,226310969292.50,333999746072.38,107688776779.88,1,12,12,120,D,MTH,2,1.11,2018,2,2018,1,02,28
2018-02-28,31883682,31883696,September,348722298760.60,340836763200.45,-7885535560.15,1,13,13,130,D,MTH,2,1.12,2018,2,2018,1,02,28
2018-02-28,31883682,31883697,Year-to-Date,3314893904524.18,3980719964961.52,665826060437.34,1,14,14,140,T,SL,2,1.13,2018,2,2018,1,02,28
2018-01-31,null,31635260,FY 2017,null,null,null,1,1,1,10,S,SL,1,1,2018,2,2018,1,01,31
2018-01-31,31635260,31635261,October,221692068170.95,267522606800.51,45830538629.56,1,2,2,20,D,MTH,2,1.1,2018,2,2018,1,01,31
2018-01-31,31635260,31635262,November,199874954200.26,336543527715.88,136668573515.62,1,3,3,30,D,MTH,2,1.2,2018,2,2018,1,01,31
2018-01-31,31635260,31635267,April,455605376801.89,273177340326.93,-182428036474.96,1,8,8,80,D,MTH,2,1.7,2018,2,2018,1,01,31
2018-01-31,31635260,31635268,May,240417974932.52,328840682760.70,88422707828.18,1,9,9,90,D,MTH,2,1.8,2018,2,2018,1,01,31
2018-01-31,31635260,31635269,June,338660487713.46,428893678784.13,90233191070.67,1,10,10,100,D,MTH,2,1.9,2018,2,2018,1,01,31
2018-01-31,31635260,31635270,July,232040148453.61,274979526054.58,42939377600.97,1,11,11,110,D,MTH,2,1.10,2018,2,2018,1,01,31
2018-01-31,31635260,31635271,August,226310969292.50,333999746072.38,107688776779.88,1,12,12,120,D,MTH,2,1.11,2018,2,2018,1,01,31
2018-01-31,31635260,31635272,September,348722298760.60,340836763200.45,-7885535560.15,1,13,13,130,D,MTH,2,1.12,2018,2,2018,1,01,31
2018-01-31,31635260,31635273,Year-to-Date,3314893904524.18,3980719964961.52,665826060437.34,1,14,14,140,T,SL,2,1.13,2018,2,2018,1,01,31
2018-01-31,31635274,31635275,October,235340650775.70,298554668742.65,63214017966.95,1,16,16,160,D,MTH,2,2.1,2018,2,2018,1,01,31
2018-01-31,31635274,31635276,November,208374392918.47,346921830736.06,138547437817.59,1,17,17,170,D,MTH,2,2.2,2018,2,2018,1,01,31
2018-01-31,31635274,31635277,December,325796890249.97,348989246780.90,23192356530.93,1,18,18,180,D,MTH,2,2.3,2018,2,2018,1,01,31
2018-01-31,31635274,31635278,January,361037590786.62,311801870078.70,-49235720707.92,1,19,19,190,D,MTH,2,2.4,2018,2,2018,1,01,31
2018-01-31,31635274,31635279,Year-to-Date,1130549524730.76,1306267616338.31,175718091607.55,1,20,20,280,T,SL,2,2.5,2018,2,2018,1,01,31
2018-01-31,31635260,31635264,January,344069285128.22,292812150485.22,-51257134643.00,1,5,5,50,D,MTH,2,1.4,2018,2,2018,1,01,31
2018-01-31,31635260,31635265,February,171712652492.69,363757090932.15,192044438439.46,1,6,6,60,D,MTH,2,1.5,2018,2,2018,1,01,31
2018-01-31,31635260,31635266,March,216583554428.19,392816094160.48,176232539732.29,1,7,7,70,D,MTH,2,1.6,2018,2,2018,1,01,31
2018-01-31,null,31635274,FY 2018,null,null,null,1,15,15,150,S,SL,1,2,2018,2,2018,1,01,31
2018-01-31,31635260,31635263,December,319204134149.29,346540757668.11,27336623518.82,1,4,4,40,D,MTH,2,1.3,2018,2,2018,1,01,31
2017-12-31,null,31062264,FY 2017,null,null,null,1,1,1,10,S,SL,1,1,2018,1,2017,4,12,31
2017-12-31,31062264,31062265,October,221692068170.95,267522606800.51,45830538629.56,1,2,2,20,D,MTH,2,1.1,2018,1,2017,4,12,31
2017-12-31,31062264,31062266,November,199874954200.26,336543527715.88,136668573515.62,1,3,3,30,D,MTH,2,1.2,2018,1,2017,4,12,31
2017-12-31,31062264,31062267,December,319204134149.29,346540757668.11,27336623518.82,1,4,4,40,D,MTH,2,1.3,2018,1,2017,4,12,31
2017-12-31,null,31062278,FY 2018,null,null,null,1,15,15,150,S,SL,1,2,2018,1,2017,4,12,31
2017-12-31,31062278,31062279,October,235340650775.70,298554668742.65,63214017966.95,1,16,16,160,D,MTH,2,2.1,2018,1,2017,4,12,31
2017-12-31,31062278,31062280,November,208374262174.38,346921699991.97,138547437817.59,1,17,17,170,D,MTH,2,2.2,2018,1,2017,4,12,31
2017-12-31,31062278,31062281,December,325796890249.97,348990449738.69,23193559488.72,1,18,18,180,D,MTH,2,2.3,2018,1,2017,4,12,31
2017-12-31,31062278,31062282,Year-to-Date,769511803200.05,994466818473.31,224955015273.26,1,19,19,280,T,SL,2,2.4,2018,1,2017,4,12,31
2017-12-31,31062264,31062268,January,344069285128.22,292812150485.22,-51257134643.00,1,5,5,50,D,MTH,2,1.4,2018,1,2017,4,12,31
2017-12-31,31062264,31062269,February,171712652492.69,363757090932.15,192044438439.46,1,6,6,60,D,MTH,2,1.5,2018,1,2017,4,12,31
2017-12-31,31062264,31062270,March,216583554428.19,392816094160.48,176232539732.29,1,7,7,70,D,MTH,2,1.6,2018,1,2017,4,12,31
2017-12-31,31062264,31062271,April,455605376801.89,273177340326.93,-182428036474.96,1,8,8,80,D,MTH,2,1.7,2018,1,2017,4,12,31
2017-12-31,31062264,31062272,May,240417974932.52,328840682760.70,88422707828.18,1,9,9,90,D,MTH,2,1.8,2018,1,2017,4,12,31
2017-12-31,31062264,31062273,June,338660487713.46,428893678784.13,90233191070.67,1,10,10,100,D,MTH,2,1.9,2018,1,2017,4,12,31
2017-12-31,31062264,31062274,July,232040148453.61,274979526054.58,42939377600.97,1,11,11,110,D,MTH,2,1.10,2018,1,2017,4,12,31
2017-12-31,31062264,31062275,August,226310969292.50,333999746072.38,107688776779.88,1,12,12,120,D,MTH,2,1.11,2018,1,2017,4,12,31
2017-12-31,31062264,31062276,September,348722298760.60,340836763200.45,-7885535560.15,1,13,13,130,D,MTH,2,1.12,2018,1,2017,4,12,31
2017-12-31,31062264,31062277,Year-to-Date,3314893904524.18,3980719964961.52,665826060437.34,1,14,14,140,T,SL,2,1.13,2018,1,2017,4,12,31
2017-11-30,30756687,30756701,September,348722298760.60,340688080648.39,-8034218112.21,1,13,13,130,D,MTH,2,1.12,2018,1,2017,4,11,30
2017-11-30,30756687,30756702,Year-to-Date,3314893904524.18,3980571282409.46,665677377885.28,1,14,14,140,T,SL,2,1.13,2018,1,2017,4,11,30
2017-11-30,30756704,30756706,October,235340650775.70,298554668742.65,63214017966.95,1,16,16,160,D,MTH,2,2.1,2018,1,2017,4,11,30
2017-11-30,30756704,30756708,November,208374262174.38,346921699991.97,138547437817.59,1,17,17,170,D,MTH,2,2.2,2018,1,2017,4,11,30
2017-11-30,30756704,30756709,Year-to-Date,443714912950.08,645476368734.62,201761455784.54,1,18,18,280,T,SL,2,2.3,2018,1,2017,4,11,30
2017-11-30,null,30756687,FY 2017,null,null,null,1,1,1,10,S,SL,1,1,2018,1,2017,4,11,30
2017-11-30,30756687,30756688,October,221692068170.95,267522606800.51,45830538629.56,1,2,2,20,D,MTH,2,1.1,2018,1,2017,4,11,30
2017-11-30,30756687,30756689,November,199874954200.26,336543527715.88,136668573515.62,1,3,3,30,D,MTH,2,1.2,2018,1,2017,4,11,30
2017-11-30,30756687,30756690,December,319204134149.29,346540757668.11,27336623518.82,1,4,4,40,D,MTH,2,1.3,2018,1,2017,4,11,30
2017-11-30,30756687,30756691,January,344069285128.22,292812150485.22,-51257134643.00,1,5,5,50,D,MTH,2,1.4,2018,1,2017,4,11,30
2017-11-30,30756687,30756692,February,171712652492.69,363757090932.15,192044438439.46,1,6,6,60,D,MTH,2,1.5,2018,1,2017,4,11,30
2017-11-30,30756687,30756693,March,216583554428.19,392816094160.48,176232539732.29,1,7,7,70,D,MTH,2,1.6,2018,1,2017,4,11,30
2017-11-30,30756687,30756694,April,455605376801.89,273177340326.93,-182428036474.96,1,8,8,80,D,MTH,2,1.7,2018,1,2017,4,11,30
2017-11-30,30756687,30756695,May,240417974932.52,328840682760.70,88422707828.18,1,9,9,90,D,MTH,2,1.8,2018,1,2017,4,11,30
2017-11-30,30756687,30756697,June,338660487713.46,428893678784.13,90233191070.67,1,10,10,100,D,MTH,2,1.9,2018,1,2017,4,11,30
2017-11-30,30756687,30756698,July,232040148453.61,274979526054.58,42939377600.97,1,11,11,110,D,MTH,2,1.10,2018,1,2017,4,11,30
2017-11-30,30756687,30756699,August,226310969292.50,333999746072.38,107688776779.88,1,12,12,120,D,MTH,2,1.11,2018,1,2017,4,11,30
2017-11-30,null,30756704,FY 2018,null,null,null,1,15,15,150,S,SL,1,2,2018,1,2017,4,11,30
2017-10-31,29787626,29787627,October,221692068170.95,267522606800.51,45830538629.56,1,2,2,20,D,MTH,2,1.1,2018,1,2017,4,10,31
2017-10-31,29787626,29787628,November,199874954200.26,336543527715.88,136668573515.62,1,3,3,30,D,MTH,2,1.2,2018,1,2017,4,10,31
2017-10-31,null,29787626,FY 2017,null,null,null,1,1,1,10,S,SL,1,1,2018,1,2017,4,10,31
2017-10-31,29787626,29787629,December,319204134149.29,346540757668.11,27336623518.82,1,4,4,40,D,MTH,2,1.3,2018,1,2017,4,10,31
2017-10-31,29787626,29787630,January,344069285128.22,292812150485.22,-51257134643.00,1,5,5,50,D,MTH,2,1.4,2018,1,2017,4,10,31
2017-10-31,29787626,29787631,February,171712652492.69,363757090932.15,192044438439.46,1,6,6,60,D,MTH,2,1.5,2018,1,2017,4,10,31
2017-10-31,29787626,29787632,March,216583554428.19,392816094160.48,176232539732.29,1,7,7,70,D,MTH,2,1.6,2018,1,2017,4,10,31
2017-10-31,29787626,29787633,April,455605376801.89,273177340326.93,-182428036474.96,1,8,8,80,D,MTH,2,1.7,2018,1,2017,4,10,31
2017-10-31,29787626,29787634,May,240417974932.52,328840682760.70,88422707828.18,1,9,9,90,D,MTH,2,1.8,2018,1,2017,4,10,31
2017-10-31,29787626,29787635,June,338660487713.46,428893678784.13,90233191070.67,1,10,10,100,D,MTH,2,1.9,2018,1,2017,4,10,31
2017-10-31,29787626,29787636,July,232040148453.61,274979526054.58,42939377600.97,1,11,11,110,D,MTH,2,1.10,2018,1,2017,4,10,31
2017-10-31,29787626,29787637,August,226310969292.50,333999746072.38,107688776779.88,1,12,12,120,D,MTH,2,1.11,2018,1,2017,4,10,31
2017-10-31,29787626,29787638,September,348722298760.60,340688080648.39,-8034218112.21,1,13,13,130,D,MTH,2,1.12,2018,1,2017,4,10,31
2017-10-31,29787626,29787639,Year-to-Date,3314893904524.18,3980571282409.46,665677377885.28,1,14,14,140,T,SL,2,1.13,2018,1,2017,4,10,31
2017-10-31,null,29787640,FY 2018,null,null,null,1,15,15,150,S,SL,1,2,2018,1,2017,4,10,31
2017-10-31,29787640,29787641,October,235340650775.70,298554668742.65,63214017966.95,1,16,16,160,D,MTH,2,2.1,2018,1,2017,4,10,31
2017-10-31,29787640,29787642,Year-to-Date,235340650775.70,298554668742.65,63214017966.95,1,17,17,280,T,SL,2,2.2,2018,1,2017,4,10,31
2017-09-30,null,29355353,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,4,2017,3,09,30
2017-09-30,29355353,29355356,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,4,2017,3,09,30
2017-09-30,29355353,29355358,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,4,2017,3,09,30
2017-09-30,29355353,29355359,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,4,2017,3,09,30
2017-09-30,29355353,29355361,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,4,2017,3,09,30
2017-09-30,29355353,29355363,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,4,2017,3,09,30
2017-09-30,29355353,29355365,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,4,2017,3,09,30
2017-09-30,29355353,29355367,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,4,2017,3,09,30
2017-09-30,29355353,29355369,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,4,2017,3,09,30
2017-09-30,29355353,29355371,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,4,2017,3,09,30
2017-09-30,29355353,29355373,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,4,2017,3,09,30
2017-09-30,29355353,29355374,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,4,2017,3,09,30
2017-09-30,29355377,29355380,December,319204134149.29,346540757668.11,27336623518.82,1,18,18,180,D,MTH,2,2.3,2017,4,2017,3,09,30
2017-09-30,29355377,29355381,January,344069285128.22,292812150485.22,-51257134643.00,1,19,19,190,D,MTH,2,2.4,2017,4,2017,3,09,30
2017-09-30,29355377,29355382,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,4,2017,3,09,30
2017-09-30,29355377,29355383,March,216583554428.19,392816094160.48,176232539732.29,1,21,21,210,D,MTH,2,2.6,2017,4,2017,3,09,30
2017-09-30,29355377,29355384,April,455605376801.89,273177340326.93,-182428036474.96,1,22,22,220,D,MTH,2,2.7,2017,4,2017,3,09,30
2017-09-30,29355377,29355385,May,240417974932.52,328840682760.70,88422707828.18,1,23,23,230,D,MTH,2,2.8,2017,4,2017,3,09,30
2017-09-30,29355377,29355386,June,338660487713.46,428893678784.13,90233191070.67,1,24,24,240,D,MTH,2,2.9,2017,4,2017,3,09,30
2017-09-30,29355377,29355390,Year-to-Date,3314893904524.18,3980605417586.44,665711513062.26,1,28,28,280,T,SL,2,2.13,2017,4,2017,3,09,30
2017-09-30,29355377,29355387,July,232040148453.61,274979526054.58,42939377600.97,1,25,25,250,D,MTH,2,2.10,2017,4,2017,3,09,30
2017-09-30,29355377,29355388,August,226310969292.50,333999746072.38,107688776779.88,1,26,26,260,D,MTH,2,2.11,2017,4,2017,3,09,30
2017-09-30,29355377,29355389,September,348722298760.60,340722215825.37,-8000082935.23,1,27,27,270,D,MTH,2,2.12,2017,4,2017,3,09,30
2017-09-30,29355353,29355375,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,4,2017,3,09,30
2017-09-30,29355353,29355376,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,4,2017,3,09,30
2017-09-30,null,29355377,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,4,2017,3,09,30
2017-09-30,29355377,29355378,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,4,2017,3,09,30
2017-09-30,29355377,29355379,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,4,2017,3,09,30
2017-08-31,null,28672843,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,4,2017,3,08,31
2017-08-31,null,28672906,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,4,2017,3,08,31
2017-08-31,28672906,28672929,March,216583554428.19,392816094160.48,176232539732.29,1,21,21,210,D,MTH,2,2.6,2017,4,2017,3,08,31
2017-08-31,28672906,28672936,April,455605376801.89,273177319153.18,-182428057648.71,1,22,22,220,D,MTH,2,2.7,2017,4,2017,3,08,31
2017-08-31,28672906,28672939,May,240417974932.52,328840682760.70,88422707828.18,1,23,23,230,D,MTH,2,2.8,2017,4,2017,3,08,31
2017-08-31,28672906,28672945,June,338660487713.46,428893678784.13,90233191070.67,1,24,24,240,D,MTH,2,2.9,2017,4,2017,3,08,31
2017-08-31,28672906,28672949,July,232040148453.61,274979526054.58,42939377600.97,1,25,25,250,D,MTH,2,2.10,2017,4,2017,3,08,31
2017-08-31,28672906,28672955,August,226310969292.50,333999746072.38,107688776779.88,1,26,26,260,D,MTH,2,2.11,2017,4,2017,3,08,31
2017-08-31,28672906,28672959,Year-to-Date,2966171605763.58,3639882434752.32,673710828988.74,1,27,27,280,T,SL,2,2.12,2017,4,2017,3,08,31
2017-08-31,28672843,28672846,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,4,2017,3,08,31
2017-08-31,28672843,28672850,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,4,2017,3,08,31
2017-08-31,28672843,28672856,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,4,2017,3,08,31
2017-08-31,28672843,28672861,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,4,2017,3,08,31
2017-08-31,28672843,28672868,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,4,2017,3,08,31
2017-08-31,28672843,28672875,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,4,2017,3,08,31
2017-08-31,28672843,28672880,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,4,2017,3,08,31
2017-08-31,28672843,28672886,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,4,2017,3,08,31
2017-08-31,28672843,28672890,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,4,2017,3,08,31
2017-08-31,28672843,28672892,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,4,2017,3,08,31
2017-08-31,28672843,28672897,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,4,2017,3,08,31
2017-08-31,28672843,28672901,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,4,2017,3,08,31
2017-08-31,28672843,28672903,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,4,2017,3,08,31
2017-08-31,28672906,28672909,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,4,2017,3,08,31
2017-08-31,28672906,28672913,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,4,2017,3,08,31
2017-08-31,28672906,28672917,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,4,2017,3,08,31
2017-08-31,28672906,28672921,January,344069285128.22,292812150485.22,-51257134643.00,1,19,19,190,D,MTH,2,2.4,2017,4,2017,3,08,31
2017-08-31,28672906,28672925,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,4,2017,3,08,31
2017-07-31,null,28062511,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,4,2017,3,07,31
2017-07-31,28062511,28062513,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,4,2017,3,07,31
2017-07-31,28062511,28062514,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,4,2017,3,07,31
2017-07-31,28062511,28062516,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,4,2017,3,07,31
2017-07-31,28062511,28062515,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,4,2017,3,07,31
2017-07-31,28062511,28062517,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,4,2017,3,07,31
2017-07-31,28062511,28062518,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,4,2017,3,07,31
2017-07-31,28062511,28062520,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,4,2017,3,07,31
2017-07-31,28062511,28062522,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,4,2017,3,07,31
2017-07-31,28062511,28062528,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,4,2017,3,07,31
2017-07-31,28062511,28062535,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,4,2017,3,07,31
2017-07-31,28062511,28062543,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,4,2017,3,07,31
2017-07-31,28062511,28062550,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,4,2017,3,07,31
2017-07-31,28062511,28062558,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,4,2017,3,07,31
2017-07-31,28062568,28062577,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,4,2017,3,07,31
2017-07-31,28062568,28062586,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,4,2017,3,07,31
2017-07-31,28062568,28062588,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,4,2017,3,07,31
2017-07-31,28062568,28062599,January,344069285128.22,292812150485.22,-51257134643.00,1,19,19,190,D,MTH,2,2.4,2017,4,2017,3,07,31
2017-07-31,28062568,28062601,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,4,2017,3,07,31
2017-07-31,28062568,28062610,March,216583554428.19,392815879736.24,176232325308.05,1,21,21,210,D,MTH,2,2.6,2017,4,2017,3,07,31
2017-07-31,28062568,28062612,April,455605376801.89,273177319153.18,-182428057648.71,1,22,22,220,D,MTH,2,2.7,2017,4,2017,3,07,31
2017-07-31,28062568,28062620,May,240417974932.52,328840682760.70,88422707828.18,1,23,23,230,D,MTH,2,2.8,2017,4,2017,3,07,31
2017-07-31,28062568,28062622,June,338660487713.46,428893678784.13,90233191070.67,1,24,24,240,D,MTH,2,2.9,2017,4,2017,3,07,31
2017-07-31,null,28062568,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,4,2017,3,07,31
2017-07-31,28062568,28062630,July,232040148453.61,274979526054.58,42939377600.97,1,25,25,250,D,MTH,2,2.10,2017,4,2017,3,07,31
2017-07-31,28062568,28062632,Year-to-Date,2739860636471.08,3305882474255.70,566021837784.62,1,26,26,280,T,SL,2,2.11,2017,4,2017,3,07,31
2017-06-30,27348712,27348713,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,3,2017,2,06,30
2017-06-30,27348712,27348715,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,3,2017,2,06,30
2017-06-30,27348712,27348716,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,3,2017,2,06,30
2017-06-30,27348712,27348718,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,3,2017,2,06,30
2017-06-30,27348712,27348719,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,3,2017,2,06,30
2017-06-30,27348712,27348721,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,3,2017,2,06,30
2017-06-30,27348712,27348740,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,3,2017,2,06,30
2017-06-30,27348712,27348747,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,3,2017,2,06,30
2017-06-30,27348712,27348749,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,3,2017,2,06,30
2017-06-30,27348712,27348757,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,3,2017,2,06,30
2017-06-30,27348712,27348763,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,3,2017,2,06,30
2017-06-30,null,27348766,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,3,2017,2,06,30
2017-06-30,27348766,27348769,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,3,2017,2,06,30
2017-06-30,27348766,27348774,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,3,2017,2,06,30
2017-06-30,27348766,27348781,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,3,2017,2,06,30
2017-06-30,27348766,27348783,January,344069285128.22,292812150485.22,-51257134643.00,1,19,19,190,D,MTH,2,2.4,2017,3,2017,2,06,30
2017-06-30,27348766,27348814,April,455605376801.89,273177319153.18,-182428057648.71,1,22,22,220,D,MTH,2,2.7,2017,3,2017,2,06,30
2017-06-30,27348766,27348825,May,240417974932.52,328840682760.70,88422707828.18,1,23,23,230,D,MTH,2,2.8,2017,3,2017,2,06,30
2017-06-30,27348766,27348835,June,338660487713.46,428893678784.13,90233191070.67,1,24,24,240,D,MTH,2,2.9,2017,3,2017,2,06,30
2017-06-30,27348766,27348845,Year-to-Date,2507820488017.47,3030902948201.12,523082460183.65,1,25,25,280,T,SL,2,2.10,2017,3,2017,2,06,30
2017-06-30,27348712,27348725,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,3,2017,2,06,30
2017-06-30,27348712,27348733,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,3,2017,2,06,30
2017-06-30,27348766,27348792,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,3,2017,2,06,30
2017-06-30,27348766,27348804,March,216583554428.19,392815879736.24,176232325308.05,1,21,21,210,D,MTH,2,2.6,2017,3,2017,2,06,30
2017-06-30,null,27348712,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,3,2017,2,06,30
2017-05-31,26467510,26467538,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,3,2017,2,05,31
2017-05-31,26467510,26467544,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,3,2017,2,05,31
